province,county,commune,genre,name,name_add,longitude,latitude
8,2,6,3,Krosno Odrzańskie,gmina miejsko-wiejska,15.0972099,52.0550373
8,2,6,4,Krosno Odrzańskie,miasto,15.0972099,52.0550373
8,2,6,5,Krosno Odrzańskie,obszar wiejski,15.0972099,52.0550373
8,2,7,2,Maszewo,gmina wiejska,15.06139,53.49633
8,2,,,krośnieński,powiat,15.0030846,52.0001091
8,3,1,2,Bledzew,gmina wiejska,15.414068,52.5172883
8,3,2,3,Międzyrzecz,gmina miejsko-wiejska,15.5779005,52.4444808
8,3,2,4,Międzyrzecz,miasto,15.5779005,52.4444808
8,3,2,5,Międzyrzecz,obszar wiejski,15.5779005,52.4444808
8,3,3,2,Przytoczna,gmina wiejska,15.6841644,52.5847981
8,3,4,2,Pszczew,gmina wiejska,15.7809416,52.4779801
8,3,5,3,Skwierzyna,gmina miejsko-wiejska,15.5060653,52.5991741
8,3,5,4,Skwierzyna,miasto,15.5060653,52.5991741
8,3,5,5,Skwierzyna,obszar wiejski,15.5060653,52.5991741
8,3,6,3,Trzciel,gmina miejsko-wiejska,15.876146,52.363107
8,3,6,4,Trzciel,miasto,15.876146,52.363107
8,3,6,5,Trzciel,obszar wiejski,15.876146,52.363107
8,3,,,międzyrzecki,powiat,15.595523,52.4874029
8,4,1,1,Nowa Sól,gmina miejska,15.71707,51.80344
8,4,2,3,Bytom Odrzański,gmina miejsko-wiejska,15.8222235,51.7311819
8,4,2,4,Bytom Odrzański,miasto,15.8222235,51.7311819
8,4,2,5,Bytom Odrzański,obszar wiejski,15.8222235,51.7311819
8,4,3,2,Kolsko,gmina wiejska,15.9490388,51.9706283
8,4,4,3,Kożuchów,gmina miejsko-wiejska,15.5984299,51.7454
8,4,4,4,Kożuchów,miasto,15.5984299,51.7454
8,4,4,5,Kożuchów,obszar wiejski,15.5984299,51.7454
8,4,5,2,Nowa Sól,gmina wiejska,15.71707,51.80344
8,4,6,3,Nowe Miasteczko,gmina miejsko-wiejska,15.7319389,51.6904822
8,4,6,4,Nowe Miasteczko,miasto,15.7319389,51.6904822
8,4,6,5,Nowe Miasteczko,obszar wiejski,15.7319389,51.6904822
8,4,7,3,Otyń,gmina miejsko-wiejska,15.7101136,51.8473317
8,4,7,4,Otyń,miasto,15.7101136,51.8473317
8,4,7,5,Otyń,obszar wiejski,15.7101136,51.8473317
8,4,8,2,Siedlisko,gmina wiejska,16.3859451,52.9862012
8,4,,,nowosolski,powiat,15.6942659,51.7780803
8,5,1,3,Cybinka,gmina miejsko-wiejska,14.7957248,52.1945642
8,5,1,4,Cybinka,miasto,14.7957248,52.1945642
8,5,1,5,Cybinka,obszar wiejski,14.7957248,52.1945642
8,5,2,2,Górzyca,gmina wiejska,14.655056,52.4943978
8,5,3,3,Ośno Lubuskie,gmina miejsko-wiejska,14.8755999,52.4530993
8,5,3,4,Ośno Lubuskie,miasto,14.8755999,52.4530993
8,5,3,5,Ośno Lubuskie,obszar wiejski,14.8755999,52.4530993
8,5,4,3,Rzepin,gmina miejsko-wiejska,14.832309,52.3464071
8,5,4,4,Rzepin,miasto,14.832309,52.3464071
8,5,4,5,Rzepin,obszar wiejski,14.832309,52.3464071
8,5,5,3,Słubice,gmina miejsko-wiejska,14.5604649,52.351065
8,5,5,4,Słubice,miasto,14.5604649,52.351065
8,5,5,5,Słubice,obszar wiejski,14.5604649,52.351065
8,5,,,słubicki,powiat,14.7479227,52.3368449
8,6,1,3,Dobiegniew,gmina miejsko-wiejska,15.7534441,52.9701812
8,6,1,4,Dobiegniew,miasto,15.7534441,52.9701812
8,6,1,5,Dobiegniew,obszar wiejski,15.7534441,52.9701812
8,6,2,3,Drezdenko,gmina miejsko-wiejska,15.83104,52.83797
8,6,2,4,Drezdenko,miasto,15.83104,52.83797
8,6,2,5,Drezdenko,obszar wiejski,15.83104,52.83797
8,6,3,2,Stare Kurowo,gmina wiejska,15.677579,52.8566588
8,6,4,3,Strzelce Krajeńskie,gmina miejsko-wiejska,15.52966,52.87728
8,6,4,4,Strzelce Krajeńskie,miasto,15.52966,52.87728
8,6,4,5,Strzelce Krajeńskie,obszar wiejski,15.52966,52.87728
8,6,5,2,Zwierzyn,gmina wiejska,22.3831026,49.4455564
8,7,1,2,Krzeszyce,gmina wiejska,15.0416341,52.5825074
8,7,2,3,Lubniewice,gmina miejsko-wiejska,15.250038,52.5158607
8,7,2,4,Lubniewice,miasto,15.250038,52.5158607
8,7,2,5,Lubniewice,obszar wiejski,15.250038,52.5158607
8,7,3,2,Słońsk,gmina wiejska,14.8055781,52.5633603
8,7,4,3,Sulęcin,gmina miejsko-wiejska,15.11697,52.44387
8,7,4,4,Sulęcin,miasto,15.11697,52.44387
8,7,4,5,Sulęcin,obszar wiejski,15.11697,52.44387
8,7,5,3,Torzym,gmina miejsko-wiejska,15.082202,52.3123803
8,7,5,4,Torzym,miasto,15.082202,52.3123803
8,7,5,5,Torzym,obszar wiejski,15.082202,52.3123803
8,7,,,sulęciński,powiat,15.1470452,52.372399
8,8,1,2,Lubrza,gmina wiejska,15.4425975,52.3046097
8,8,3,2,Skąpe,gmina wiejska,15.4277668,52.1393935
8,8,4,2,Szczaniec,gmina wiejska,15.6816114,52.2692122
8,8,5,3,Świebodzin,gmina miejsko-wiejska,15.5335722,52.2472962
8,8,5,4,Świebodzin,miasto,15.5335722,52.2472962
8,8,5,5,Świebodzin,obszar wiejski,15.5335722,52.2472962
8,8,6,3,Zbąszynek,gmina miejsko-wiejska,15.81632,52.24253
8,8,6,4,Zbąszynek,miasto,15.81632,52.24253
8,8,6,5,Zbąszynek,obszar wiejski,15.81632,52.24253
8,8,,,świebodziński,powiat,15.4559136,52.2443924
8,9,1,3,Babimost,gmina miejsko-wiejska,15.8274998,52.16469
8,9,1,4,Babimost,miasto,15.8274998,52.16469
8,9,1,5,Babimost,obszar wiejski,15.8274998,52.16469
8,9,2,2,Bojadła,gmina wiejska,15.8196974,51.9667771
8,9,3,3,Czerwieńsk,gmina miejsko-wiejska,15.4233905,52.0130334
8,9,3,4,Czerwieńsk,miasto,15.4233905,52.0130334
8,9,3,5,Czerwieńsk,obszar wiejski,15.4233905,52.0130334
8,9,4,3,Kargowa,gmina miejsko-wiejska,15.8653468,52.0720997
8,9,4,4,Kargowa,miasto,15.8653468,52.0720997
8,9,4,5,Kargowa,obszar wiejski,15.8653468,52.0720997
8,9,5,3,Nowogród Bobrzański,gmina miejsko-wiejska,15.235124,51.7985281
8,9,5,4,Nowogród Bobrzański,miasto,15.235124,51.7985281
8,9,5,5,Nowogród Bobrzański,obszar wiejski,15.235124,51.7985281
8,9,6,3,Sulechów,gmina miejsko-wiejska,15.6253179,52.0831645
8,9,6,4,Sulechów,miasto,15.6253179,52.0831645
8,9,6,5,Sulechów,obszar wiejski,15.6253179,52.0831645
8,9,7,2,Świdnica,gmina wiejska,16.475679,50.8498434
8,9,8,2,Trzebiechów,gmina wiejska,15.7348649,52.0233814
8,9,9,2,Zabór,gmina wiejska,15.7167742,51.9519155
8,9,,,zielonogórski,powiat,15.5208194,51.9423914
8,10,1,1,Gozdnica,gmina miejska,15.09816,51.43606
8,10,2,1,Żagań,gmina miejska,15.3248325,51.6178445
8,10,3,2,Brzeźnica,gmina wiejska,19.6194112,49.9649061
8,10,4,3,Iłowa,gmina miejsko-wiejska,15.1996268,51.5000229
8,10,4,4,Iłowa,miasto,15.1996268,51.5000229
8,10,4,5,Iłowa,obszar wiejski,15.1996268,51.5000229
8,10,5,3,Małomice,gmina miejsko-wiejska,15.4496824,51.5557695
8,10,5,4,Małomice,miasto,15.4496824,51.5557695
8,10,5,5,Małomice,obszar wiejski,15.4496824,51.5557695
8,10,6,2,Niegosławice,gmina wiejska,15.7587579,51.6179533
8,10,7,3,Szprotawa,gmina miejsko-wiejska,15.53798,51.56696
8,10,7,4,Szprotawa,miasto,15.53798,51.56696
8,10,7,5,Szprotawa,obszar wiejski,15.53798,51.56696
8,10,8,2,Wymiarki,gmina wiejska,15.0687406,51.5273962
8,10,9,2,Żagań,gmina wiejska,15.3248325,51.6178445
8,10,,,żagański,powiat,15.3245516,51.5689064
8,11,1,1,Łęknica,gmina miejska,14.7358341,51.5413908
8,11,2,1,Żary,gmina miejska,15.1369992,51.6420121
8,11,3,2,Brody,gmina wiejska,-89.0700649,34.9320359
8,11,4,3,Jasień,gmina miejsko-wiejska,15.0136526,51.7515023
8,11,4,4,Jasień,miasto,15.0136526,51.7515023
8,11,4,5,Jasień,obszar wiejski,15.0136526,51.7515023
8,11,5,2,Lipinki Łużyckie,gmina wiejska,14.999633,51.6396221
8,11,6,3,Lubsko,gmina miejsko-wiejska,14.9719305,51.784371
8,11,6,4,Lubsko,miasto,14.9719305,51.784371
8,11,6,5,Lubsko,obszar wiejski,14.9719305,51.784371
8,11,7,2,Przewóz,gmina wiejska,14.9541628,51.4805473
8,11,8,2,Trzebiel,gmina wiejska,14.8221749,51.6132403
8,11,9,2,Tuplice,gmina wiejska,14.885995,51.7019422
8,11,10,2,Żary,gmina wiejska,15.1369992,51.6420121
8,11,,,żarski,powiat,15.021849,51.6950742
8,12,1,3,Sława,gmina miejsko-wiejska,16.0718133,51.8759458
8,12,1,4,Sława,miasto,16.0718133,51.8759458
8,12,1,5,Sława,obszar wiejski,16.0718133,51.8759458
8,12,2,3,Szlichtyngowa,gmina miejsko-wiejska,16.2425128,51.7119647
8,12,2,4,Szlichtyngowa,miasto,16.2425128,51.7119647
8,12,2,5,Szlichtyngowa,obszar wiejski,16.2425128,51.7119647
8,12,3,3,Wschowa,gmina miejsko-wiejska,16.3164767,51.8071084
8,12,3,4,Wschowa,miasto,16.3164767,51.8071084
8,12,3,5,Wschowa,obszar wiejski,16.3164767,51.8071084
8,12,,,wschowski,powiat,16.1333484,51.825543
8,61,1,1,Gorzów Wielkopolski,gmina miejska,15.2369305,52.7325285
8,61,,,Gorzów Wielkopolski,miasto na prawach powiatu,15.2369305,52.7325285
8,62,1,1,Zielona Góra,gmina miejska,15.5061862,51.9356214
8,62,,,Zielona Góra,miasto na prawach powiatu,15.5061862,51.9356214
8,,,,LUBUSKIE,województwo,15.2559103,52.2274612
10,1,1,1,Bełchatów,gmina miejska,19.3564248,51.3687535
10,1,2,2,Bełchatów,gmina wiejska,19.3564248,51.3687535
10,1,3,2,Drużbice,gmina wiejska,19.3857761,51.4598736
10,1,6,2,Rusiec,gmina wiejska,18.9524075,51.3155536
10,1,8,3,Zelów,gmina miejsko-wiejska,19.21982,51.46434
10,1,8,4,Zelów,miasto,19.21982,51.46434
10,1,8,5,Zelów,obszar wiejski,19.21982,51.46434
10,1,,,bełchatowski,powiat,19.2352119,51.3657008
10,2,1,1,Kutno,gmina miejska,19.364278,52.230618
10,2,3,2,Dąbrowice,gmina wiejska,19.0849647,52.3119225
10,2,4,3,Krośniewice,gmina miejsko-wiejska,19.17067,52.25581
10,2,4,4,Krośniewice,miasto,19.17067,52.25581
10,2,4,5,Krośniewice,obszar wiejski,19.17067,52.25581
10,2,5,2,Krzyżanów,gmina wiejska,19.4568355,52.1828337
10,2,6,2,Kutno,gmina wiejska,19.364278,52.230618
10,2,7,2,Łanięta,gmina wiejska,19.2782681,52.3346733
10,2,10,2,Strzelce,gmina wiejska,18.3258162,50.5236695
10,2,11,4,Żychlin,miasto,19.6259601,52.24396
10,2,11,5,Żychlin,obszar wiejski,19.6259601,52.24396
10,3,1,2,Buczek,gmina wiejska,19.1848019,51.5268711
10,3,2,3,Łask,gmina miejsko-wiejska,19.1327882,51.5906364
10,3,2,4,Łask,miasto,19.1327882,51.5906364
10,3,2,5,Łask,obszar wiejski,19.1327882,51.5906364
10,3,3,2,Sędziejowice,gmina wiejska,19.0387552,51.507889
10,3,4,2,Widawa,gmina wiejska,18.9415121,51.4378863
10,3,5,2,Wodzierady,gmina wiejska,19.1399209,51.7202419
10,3,,,łaski,powiat,19.1327882,51.5906364
10,4,1,1,Łęczyca,gmina miejska,19.19969,52.05959
10,4,2,2,Daszyna,gmina wiejska,19.1507801,52.157594
10,4,3,2,Góra Świętej Małgorzaty,gmina wiejska,19.3196261,52.0558597
10,4,5,2,Łęczyca,gmina wiejska,19.19969,52.05959
10,4,6,2,Piątek,gmina wiejska,19.4797445,52.0688122
10,4,,,łęczycki,powiat,22.5129569,52.2876397
10,5,1,1,Łowicz,gmina miejska,19.9453743,52.1067916
10,5,2,2,Bielawy,gmina wiejska,19.6406628,52.0629803
10,5,3,2,Chąśno,gmina wiejska,19.93008,52.2002031
10,5,4,2,Domaniewice,gmina wiejska,19.8082463,52.0103249
10,5,5,2,Kiernozia,gmina wiejska,19.871163,52.268474
10,5,7,2,Łowicz,gmina wiejska,19.9453743,52.1067916
10,5,8,2,Łyszkowice,gmina wiejska,19.9049106,51.9838396
10,5,9,2,Nieborów,gmina wiejska,20.0695934,52.0688185
10,5,10,2,Zduny,gmina wiejska,17.37824,51.64683
10,5,,,łowicki,powiat,19.8347615,52.0953911
10,6,3,2,Brójce,gmina wiejska,19.6445296,51.6776501
10,6,7,3,Koluszki,gmina miejsko-wiejska,19.819639,51.738289
10,6,7,4,Koluszki,miasto,19.819639,51.738289
10,6,7,5,Koluszki,obszar wiejski,19.819639,51.738289
10,6,8,2,Nowosolna,gmina wiejska,19.6406983,51.8099479
10,6,10,3,Rzgów,gmina miejsko-wiejska,19.489958,51.6631882
10,6,10,4,Rzgów,miasto,19.489958,51.6631882
10,6,10,5,Rzgów,obszar wiejski,19.489958,51.6631882
10,6,11,3,Tuszyn,gmina miejsko-wiejska,19.534931,51.6103612
10,6,11,4,Tuszyn,miasto,19.534931,51.6103612
10,6,11,5,Tuszyn,obszar wiejski,19.534931,51.6103612
10,6,,,łódzki wschodni,powiat,19.6225076,51.6705147
10,7,2,3,Drzewica,gmina miejsko-wiejska,20.477146,51.4506315
10,7,2,4,Drzewica,miasto,20.477146,51.4506315
10,7,2,5,Drzewica,obszar wiejski,20.477146,51.4506315
10,7,3,2,Mniszków,gmina wiejska,20.0136604,51.3830331
10,7,4,3,Opoczno,gmina miejsko-wiejska,20.2787632,51.3753379
10,7,4,4,Opoczno,miasto,20.2787632,51.3753379
10,7,4,5,Opoczno,obszar wiejski,20.2787632,51.3753379
10,7,5,2,Paradyż,gmina wiejska,20.1143155,51.30568
10,7,6,2,Poświętne,gmina wiejska,20.3372134,51.5440296
10,7,7,2,Sławno,gmina wiejska,16.67836,54.36262
10,7,8,2,Żarnów,gmina wiejska,20.1718336,51.2476585
10,7,,,opoczyński,powiat,20.2645148,51.4037758
10,8,1,1,Konstantynów Łódzki,gmina miejska,19.3254913,51.7476048
10,8,2,1,Pabianice,gmina miejska,19.35776,51.6567303
10,8,3,2,Dłutów,gmina wiejska,19.3670725,51.5722743
10,8,4,2,Dobroń,gmina wiejska,19.2466796,51.6365304
10,8,6,2,Lutomiersk,gmina wiejska,19.2109304,51.7537563
10,8,7,2,Pabianice,gmina wiejska,19.35776,51.6567303
10,8,,,pabianicki,powiat,19.2965652,51.6827392
10,9,1,3,Działoszyn,gmina miejsko-wiejska,18.8651228,51.1166563
10,9,1,4,Działoszyn,miasto,18.8651228,51.1166563
10,9,1,5,Działoszyn,obszar wiejski,18.8651228,51.1166563
10,9,3,2,Nowa Brzeźnica,gmina wiejska,19.1162428,51.0601105
10,9,4,3,Pajęczno,gmina miejsko-wiejska,18.99908,51.14489
10,9,4,4,Pajęczno,miasto,18.99908,51.14489
10,9,4,5,Pajęczno,obszar wiejski,18.99908,51.14489
10,9,5,2,Rząśnia,gmina wiejska,19.0581265,51.2326049
10,9,6,2,Siemkowice,gmina wiejska,18.9005028,51.2034445
10,9,7,2,Strzelce Wielkie,gmina wiejska,19.1927441,51.1446851
10,9,8,2,Sulmierzyce,gmina wiejska,17.5307939,51.6059265
10,9,,,pajęczański,powiat,19.0385025,51.1816467
10,10,1,2,Aleksandrów,gmina wiejska,19.9486758,52.3060591
10,10,2,2,Czarnocin,gmina wiejska,19.6814345,51.5902809
10,10,3,2,Gorzkowice,gmina wiejska,19.6285231,51.2000408
10,10,4,2,Grabica,gmina wiejska,19.5400374,51.4660507
10,10,5,2,Łęki Szlacheckie,gmina wiejska,19.7526658,51.2109898
10,10,6,2,Moszczenica,gmina wiejska,19.7138628,51.5030515
10,10,7,2,Ręczno,gmina wiejska,19.87794,51.178061
10,10,9,3,Sulejów,gmina miejsko-wiejska,19.88512,51.35412
10,10,9,4,Sulejów,miasto,19.88512,51.35412
10,10,9,5,Sulejów,obszar wiejski,19.88512,51.35412
10,10,10,2,Wola Krzysztoporska,gmina wiejska,19.550443,51.3660575
10,10,11,3,Wolbórz,gmina miejsko-wiejska,19.8305259,51.501732
10,10,11,4,Wolbórz,miasto,19.8305259,51.501732
10,10,11,5,Wolbórz,obszar wiejski,19.8305259,51.501732
10,10,,,piotrkowski,powiat,19.7111108,51.4035647
10,11,1,2,Dalików,gmina wiejska,19.088468,51.8822864
10,11,2,2,Pęczniew,gmina wiejska,18.7231719,51.8034311
10,11,3,3,Poddębice,gmina miejsko-wiejska,18.9572,51.89325
10,11,3,4,Poddębice,miasto,18.9572,51.89325
10,11,3,5,Poddębice,obszar wiejski,18.9572,51.89325
10,11,4,3,Uniejów,gmina miejsko-wiejska,18.7966596,51.9696042
10,11,4,4,Uniejów,miasto,18.7966596,51.9696042
10,11,4,5,Uniejów,obszar wiejski,18.7966596,51.9696042
10,11,5,2,Wartkowice,gmina wiejska,18.9946395,51.985801
10,11,6,2,Zadzim,gmina wiejska,18.9076927,51.7920019
10,11,,,poddębicki,powiat,18.8873051,51.904933
10,12,2,2,Dobryszyce,gmina wiejska,19.4256348,51.148238
10,12,3,2,Gidle,gmina wiejska,19.4712316,50.9619261
10,12,4,2,Gomunice,gmina wiejska,19.5276196,51.1523425
10,12,5,3,Kamieńsk,gmina miejsko-wiejska,19.4988657,51.2048619
10,12,5,4,Kamieńsk,miasto,19.4988657,51.2048619
10,12,5,5,Kamieńsk,obszar wiejski,19.4988657,51.2048619
10,12,6,2,Kobiele Wielkie,gmina wiejska,19.6116419,51.0183369
10,12,8,2,Lgota Wielka,gmina wiejska,19.3237726,51.1440237
10,12,11,3,Przedbórz,gmina miejsko-wiejska,19.8736305,51.0880091
10,12,11,4,Przedbórz,miasto,19.8736305,51.0880091
10,12,11,5,Przedbórz,obszar wiejski,19.8736305,51.0880091
10,12,12,2,Radomsko,gmina wiejska,19.4449387,51.0668544
10,13,1,1,Rawa Mazowiecka,gmina miejska,20.25623,51.76623
10,13,2,3,Biała Rawska,gmina miejsko-wiejska,20.47248,51.80772
10,13,2,4,Biała Rawska,miasto,20.47248,51.80772
10,13,2,5,Biała Rawska,obszar wiejski,20.47248,51.80772
10,13,3,2,Cielądz,gmina wiejska,20.3430805,51.7076946
10,13,4,2,Rawa Mazowiecka,gmina wiejska,20.25623,51.76623
10,13,5,2,Regnów,gmina wiejska,20.4025346,51.7409562
10,13,6,2,Sadkowice,gmina wiejska,20.6046083,51.7152165
10,13,,,rawski,powiat,20.3801744,51.7339951
10,14,1,1,Sieradz,gmina miejska,18.7302994,51.5956014
10,14,2,3,Błaszki,gmina miejsko-wiejska,18.4344355,51.6515663
10,14,2,4,Błaszki,miasto,18.4344355,51.6515663
10,14,2,5,Błaszki,obszar wiejski,18.4344355,51.6515663
10,14,3,2,Brąszewice,gmina wiejska,18.452878,51.5176108
10,14,4,2,Brzeźnio,gmina wiejska,18.6297861,51.4887046
10,14,5,2,Burzenin,gmina wiejska,18.8322438,51.4602634
10,14,6,2,Goszczanów,gmina wiejska,18.5057881,51.791282
10,14,8,2,Sieradz,gmina wiejska,18.7302994,51.5956014
10,14,9,4,Warta,miasto,18.6250691,51.7103227
10,14,9,5,Warta,obszar wiejski,18.6250691,51.7103227
10,14,11,3,Złoczew,gmina miejsko-wiejska,18.6035594,51.4171963
10,14,11,4,Złoczew,miasto,18.6035594,51.4171963
10,14,11,5,Złoczew,obszar wiejski,18.6035594,51.4171963
10,14,,,sieradzki,powiat,-86.2061471,41.7107393
10,15,1,2,Bolimów,gmina wiejska,20.1635963,52.0763971
10,15,2,2,Głuchów,gmina wiejska,20.0744391,51.778804
10,15,3,2,Godzianów,gmina wiejska,20.0415242,51.8936388
10,15,4,2,Kowiesy,gmina wiejska,20.4162507,51.8927099
10,15,5,2,Lipce Reymontowskie,gmina wiejska,19.9416859,51.8978017
10,15,6,2,Maków,gmina wiejska,20.0493962,51.9468249
10,15,7,2,Nowy Kawęczyn,gmina wiejska,20.2363892,51.8809676
10,15,8,2,Skierniewice,gmina wiejska,20.1583303,51.9547169
10,15,,,skierniewicki,powiat,20.1602619,51.9607088
10,16,1,1,Tomaszów Mazowiecki,gmina miejska,20.0086471,51.5311945
10,16,2,2,Będków,gmina wiejska,19.7802355,51.5882629
10,16,3,2,Budziszewice,gmina wiejska,19.9675275,51.6704021
10,16,5,2,Inowłódz,gmina wiejska,20.2235462,51.5270197
10,16,6,2,Lubochnia,gmina wiejska,20.0394521,51.5973392
10,16,7,2,Rokiciny,gmina wiejska,19.7934904,51.6516736
10,16,8,2,Rzeczyca,gmina wiejska,20.2704972,51.5879934
10,16,9,2,Tomaszów Mazowiecki,gmina wiejska,20.0086471,51.5311945
10,16,10,2,Ujazd,gmina wiejska,18.3476407,50.3888097
10,16,11,2,Żelechlinek,gmina wiejska,20.0447492,51.7171027
10,17,1,2,Biała,gmina wiejska,17.6604283,50.3862574
10,17,2,2,Czarnożyły,gmina wiejska,18.5539244,51.2838615
10,17,3,2,Konopnica,gmina wiejska,22.429406,51.221438
10,17,4,2,Mokrsko,gmina wiejska,18.4883474,51.1787574
10,17,6,2,Ostrówek,gmina wiejska,21.3577772,52.3921483
10,17,7,2,Pątnów,gmina wiejska,18.6804566,51.0897363
10,17,8,2,Skomlin,gmina wiejska,18.3941226,51.1691046
10,17,9,3,Wieluń,gmina miejsko-wiejska,18.56892,51.2186
10,17,9,4,Wieluń,miasto,18.56892,51.2186
10,17,9,5,Wieluń,obszar wiejski,18.56892,51.2186
10,17,,,wieluński,powiat,18.6869712,51.2402915
10,18,5,2,Łubnice,gmina wiejska,18.2903712,51.1644956
10,18,6,2,Sokolniki,gmina wiejska,37.6765814,55.7950647
10,18,7,3,Wieruszów,gmina miejsko-wiejska,18.1547499,51.29486
10,18,7,4,Wieruszów,miasto,18.1547499,51.29486
10,18,7,5,Wieruszów,obszar wiejski,18.1547499,51.29486
10,18,,,wieruszowski,powiat,18.2184073,51.3165967
10,19,1,1,Zduńska Wola,gmina miejska,18.9393251,51.5990328
10,19,2,3,Szadek,gmina miejsko-wiejska,18.976395,51.6915722
10,19,2,4,Szadek,miasto,18.976395,51.6915722
10,19,2,5,Szadek,obszar wiejski,18.976395,51.6915722
10,19,3,2,Zapolice,gmina wiejska,18.9125786,51.5399257
10,19,4,2,Zduńska Wola,gmina wiejska,18.9393251,51.5990328
10,19,,,zduńskowolski,powiat,18.9438163,51.654763
10,20,1,1,Głowno,gmina miejska,19.71565,51.9643
10,20,2,1,Ozorków,gmina miejska,19.291386,51.9632917
10,20,3,1,Zgierz,gmina miejska,19.4060704,51.8550576
10,20,4,3,Aleksandrów Łódzki,gmina miejsko-wiejska,19.3038202,51.8194235
10,20,4,4,Aleksandrów Łódzki,miasto,19.3038202,51.8194235
10,20,4,5,Aleksandrów Łódzki,obszar wiejski,19.3038202,51.8194235
10,20,5,2,Głowno,gmina wiejska,19.71565,51.9643
10,20,6,2,Ozorków,gmina wiejska,19.291386,51.9632917
10,20,9,2,Zgierz,gmina wiejska,19.4060704,51.8550576
10,20,,,zgierski,powiat,19.4219463,51.9025569
10,21,1,1,Brzeziny,gmina miejska,19.7516791,51.800255
10,21,2,2,Brzeziny,gmina wiejska,19.7516791,51.800255
10,21,4,2,Jeżów,gmina wiejska,19.9684918,51.8135681
10,21,,,brzeziński,powiat,19.7813314,51.8403972
10,61,1,1,Łódź,gmina miejska,19.4559833,51.7592485
10,61,3,9,Łódź-Górna,delegatura,19.4734251,51.7183072
10,61,5,9,Łódź-Śródmieście,delegatura,19.4617189,51.7709492
10,61,6,9,Łódź-Widzew,delegatura,19.5431765,51.7627684
10,61,,,Łódź,miasto na prawach powiatu,19.4559833,51.7592485
10,62,1,1,Piotrków Trybunalski,gmina miejska,19.7030244,51.4051721
10,62,,,Piotrków Trybunalski,miasto na prawach powiatu,19.7030244,51.4051721
10,63,1,1,Skierniewice,gmina miejska,20.1583303,51.9547169
10,63,,,Skierniewice,miasto na prawach powiatu,20.1583303,51.9547169
10,,,,ŁÓDZKIE,województwo,19.1726974,51.4634771
12,1,1,1,Bochnia,gmina miejska,20.4303286,49.9684577
12,1,2,2,Bochnia,gmina wiejska,20.4303286,49.9684577
12,1,5,2,Łapanów,gmina wiejska,20.3132252,49.8709627
12,1,6,3,Nowy Wiśnicz,gmina miejsko-wiejska,20.4612616,49.9158004
12,1,6,4,Nowy Wiśnicz,miasto,20.4612616,49.9158004
12,1,6,5,Nowy Wiśnicz,obszar wiejski,20.4612616,49.9158004
12,1,7,2,Rzezawa,gmina wiejska,20.5265147,50.0243219
12,1,8,2,Trzciana,gmina wiejska,20.3843832,49.8366107
12,1,,,bocheński,powiat,20.4481946,49.899654
12,2,1,2,Borzęcin,gmina wiejska,20.7125924,50.0541655
12,2,2,3,Brzesko,gmina miejsko-wiejska,20.6034471,49.9647187
12,2,2,4,Brzesko,miasto,20.6034471,49.9647187
12,2,2,5,Brzesko,obszar wiejski,20.6034471,49.9647187
12,2,3,3,Czchów,gmina miejsko-wiejska,20.6802794,49.8368614
12,2,3,4,Czchów,miasto,20.6802794,49.8368614
12,2,3,5,Czchów,obszar wiejski,20.6802794,49.8368614
12,2,4,2,Dębno,gmina wiejska,14.6979901,52.739
12,2,5,2,Gnojnik,gmina wiejska,20.6262458,49.8988575
12,2,6,2,Iwkowa,gmina wiejska,20.5832965,49.7999816
12,2,,,brzeski,powiat,20.6621498,49.9670967
12,3,1,3,Alwernia,gmina miejsko-wiejska,19.5394784,50.0598063
12,3,1,4,Alwernia,miasto,19.5394784,50.0598063
12,3,1,5,Alwernia,obszar wiejski,19.5394784,50.0598063
12,3,2,2,Babice,gmina wiejska,19.4273467,50.0553303
12,3,3,3,Chrzanów,gmina miejsko-wiejska,19.4001765,50.1345643
12,3,3,4,Chrzanów,miasto,19.4001765,50.1345643
12,3,3,5,Chrzanów,obszar wiejski,19.4001765,50.1345643
12,3,4,3,Libiąż,gmina miejsko-wiejska,19.3156774,50.1037928
12,3,4,4,Libiąż,miasto,19.3156774,50.1037928
12,3,4,5,Libiąż,obszar wiejski,19.3156774,50.1037928
12,3,5,3,Trzebinia,gmina miejsko-wiejska,19.4694,50.15847
12,3,5,4,Trzebinia,miasto,19.4694,50.15847
12,3,5,5,Trzebinia,obszar wiejski,19.4694,50.15847
12,3,,,chrzanowski,powiat,19.4651009,50.0967994
12,4,1,2,Bolesław,gmina wiejska,19.4805745,50.2972189
12,4,2,3,Dąbrowa Tarnowska,gmina miejsko-wiejska,20.98638,50.17462
12,4,2,4,Dąbrowa Tarnowska,miasto,20.98638,50.17462
12,4,2,5,Dąbrowa Tarnowska,obszar wiejski,20.98638,50.17462
12,4,3,2,Gręboszów,gmina wiejska,20.7999452,50.2527847
12,4,4,2,Mędrzechów,gmina wiejska,20.9589896,50.2875939
12,4,5,2,Olesno,gmina wiejska,18.41472,50.87526
12,4,7,3,Szczucin,gmina miejsko-wiejska,21.074546,50.3094981
12,4,7,4,Szczucin,miasto,21.074546,50.3094981
12,4,7,5,Szczucin,obszar wiejski,21.074546,50.3094981
12,4,,,dąbrowski,powiat,20.9656068,50.232478
12,5,1,1,Gorlice,gmina miejska,21.1596321,49.6546159
